2016-10-17	 57678.40706	 0.00006	  -0.00006	 0.65224	 0.35101	 -0.27665
2016-10-17	 57678.40718	 0.00006	  -0.00006	 0.58194	 0.31061	 -0.23560
2016-10-17	 57678.40729	 0.00006	  -0.00006	 0.54602	 0.28743	 -0.21231
2016-10-17	 57678.40741	 0.00006	  -0.00006	 1.31041	 0.41902	 -0.34526
2016-10-17	 57678.40753	 0.00006	  -0.00006	 0.65604	 0.31053	 -0.23555
2016-10-17	 57678.40764	 0.00006	  -0.00006	 0.90993	 0.36951	 -0.29530
2016-10-17	 57678.40776	 0.00006	  -0.00006	 0.58079	 0.30999	 -0.23514
2016-10-17	 57678.40799	 0.00006	  -0.00006	 0.61666	 0.33129	 -0.25677
2016-10-17	 57678.40811	 0.00006	  -0.00006	 0.83520	 0.36930	 -0.29512
2016-10-17	 57678.40822	 0.00006	  -0.00006	 0.98422	 0.36953	 -0.29532
2016-10-17	 57678.40834	 0.00006	  -0.00006	 0.98262	 0.36893	 -0.29484
2016-10-17	 57678.40845	 0.00006	  -0.00006	 1.01694	 0.38612	 -0.31219
2016-10-17	 57678.40857	 0.00006	  -0.00006	 1.34587	 0.43444	 -0.36066
2016-10-17	 57678.40868	 0.00006	  -0.00006	 0.47192	 0.28746	 -0.21233
2016-10-17	 57678.40892	 0.00006	  -0.00006	 0.54602	 0.28743	 -0.21232
2016-10-17	 57678.40903	 0.00006	  -0.00006	 0.76141	 0.36950	 -0.29528
2016-10-17	 57678.40915	 0.00006	  -0.00006	 0.54668	 0.28778	 -0.21257
2016-10-17	 57678.40926	 0.00006	  -0.00006	 0.86952	 0.38645	 -0.31244
2016-10-17	 57678.40938	 0.00006	  -0.00006	 0.83501	 0.36922	 -0.29506
2016-10-17	 57678.40949	 0.00006	  -0.00006	 0.94559	 0.38724	 -0.31310
2016-10-17	 57678.40961	 0.00006	  -0.00006	 0.80118	 0.35130	 -0.27692
2016-10-17	 57678.40973	 0.00006	  -0.00006	 1.09481	 0.38747	 -0.31330
2016-10-17	 57678.40984	 0.00006	  -0.00006	 1.09495	 0.38752	 -0.31333
2016-10-17	 57678.40996	 0.00006	  -0.00006	 0.69205	 0.33185	 -0.25721
2016-10-17	 57678.41007	 0.00006	  -0.00006	 0.79962	 0.35061	 -0.27637
2016-10-17	 57678.41019	 0.00006	  -0.00006	 0.54614	 0.28749	 -0.21236
2016-10-17	 57678.41030	 0.00006	  -0.00006	 0.87336	 0.35044	 -0.27625
2016-10-17	 57678.41042	 0.00006	  -0.00006	 0.76159	 0.36959	 -0.29536
2016-10-17	 57678.41054	 0.00006	  -0.00006	 0.58160	 0.31042	 -0.23546
2016-10-17	 57678.41065	 0.00006	  -0.00006	 0.98361	 0.36930	 -0.29514
2016-10-17	 57678.41077	 0.00006	  -0.00006	 1.34601	 0.43448	 -0.36070
2016-10-17	 57678.41088	 0.00006	  -0.00006	 1.23625	 0.41901	 -0.34525
2016-10-17	 57678.41100	 0.00006	  -0.00006	 0.87493	 0.35107	 -0.27675
2016-10-17	 57678.41111	 0.00006	  -0.00006	 0.10940	 0.16431	 -0.08008
2016-10-17	 57678.41123	 0.00006	  -0.00006	 0.90893	 0.36911	 -0.29498
2016-10-17	 57678.41146	 0.00006	  -0.00006	 0.76148	 0.36954	 -0.29531
2016-10-17	 57678.41158	 0.00006	  -0.00006	 0.72709	 0.35140	 -0.27699
2016-10-17	 57678.41169	 0.00006	  -0.00006	 0.61700	 0.33147	 -0.25691
2016-10-17	 57678.41181	 0.00006	  -0.00006	 0.83617	 0.36973	 -0.29547
2016-10-17	 57678.41192	 0.00006	  -0.00006	 0.91069	 0.36982	 -0.29556
2016-10-17	 57678.41204	 0.00006	  -0.00006	 0.87514	 0.35116	 -0.27681
2016-10-17	 57678.41216	 0.00006	  -0.00006	 0.54552	 0.28716	 -0.21212
2016-10-17	 57678.41227	 0.00006	  -0.00006	 0.98390	 0.36941	 -0.29523
2016-10-17	 57678.41239	 0.00006	  -0.00006	 0.54646	 0.28766	 -0.21249
2016-10-17	 57678.41250	 0.00006	  -0.00006	 0.43768	 0.26316	 -0.18724
2016-10-17	 57678.41262	 0.00006	  -0.00006	 0.98451	 0.36964	 -0.29542
2016-10-17	 57678.41273	 0.00006	  -0.00006	 1.16498	 0.42005	 -0.34611
2016-10-17	 57678.41285	 0.00006	  -0.00006	 0.98544	 0.36999	 -0.29570
2016-10-17	 57678.41297	 0.00006	  -0.00006	 0.61732	 0.33164	 -0.25705
2016-10-17	 57678.41308	 0.00006	  -0.00006	 1.12794	 0.40350	 -0.32946
2016-10-17	 57678.41320	 0.00006	  -0.00006	 0.76480	 0.33116	 -0.25668
2016-10-17	 57678.41331	 0.00006	  -0.00006	 0.98347	 0.36925	 -0.29509
2016-10-17	 57678.41343	 0.00006	  -0.00006	 1.09340	 0.38697	 -0.31289
2016-10-17	 57678.41354	 0.00006	  -0.00006	 0.58113	 0.31017	 -0.23528
2016-10-17	 57678.41366	 0.00006	  -0.00006	 1.15932	 0.50833	 -0.40070
2016-10-18	 57679.53218	 0.00006	  -0.00006	 0.74164	 0.32113	 -0.24887
2016-10-18	 57679.53229	 0.00006	  -0.00006	 0.67095	 0.32173	 -0.24934
2016-10-18	 57679.53241	 0.00006	  -0.00006	 1.01516	 0.38544	 -0.31160
2016-10-18	 57679.53253	 0.00006	  -0.00006	 0.83233	 0.36802	 -0.29407
2016-10-18	 57679.53264	 0.00006	  -0.00006	 0.90622	 0.36800	 -0.29405
2016-10-18	 57679.53276	 0.00006	  -0.00006	 0.81182	 0.35896	 -0.28683
2016-10-18	 57679.53287	 0.00006	  -0.00006	 0.21246	 0.19727	 -0.12068
2016-10-18	 57679.53310	 0.00006	  -0.00006	 0.68327	 0.32764	 -0.25392
2016-10-18	 57679.53322	 0.00006	  -0.00006	 0.86008	 0.34511	 -0.27200
2016-10-18	 57679.53334	 0.00006	  -0.00006	 1.09577	 0.39198	 -0.31999
2016-10-18	 57679.53345	 0.00006	  -0.00006	 1.02368	 0.39198	 -0.31999
2016-10-18	 57679.53368	 0.00006	  -0.00006	 0.59903	 0.32181	 -0.24940
2016-10-18	 57679.53380	 0.00006	  -0.00006	 1.20955	 0.40995	 -0.33772
2016-10-18	 57679.53392	 0.00006	  -0.00006	 0.47034	 0.28649	 -0.21160
2016-10-18	 57679.53403	 0.00006	  -0.00006	 0.66712	 0.35851	 -0.28642
2016-10-18	 57679.53415	 0.00006	  -0.00006	 0.88279	 0.35849	 -0.28645
2016-10-18	 57679.53426	 0.00006	  -0.00006	 1.09581	 0.39199	 -0.32001
2016-10-18	 57679.53438	 0.00006	  -0.00006	 0.95556	 0.35876	 -0.28667
2016-10-18	 57679.53449	 0.00006	  -0.00006	 0.74320	 0.32181	 -0.24940
2016-10-18	 57679.53461	 0.00006	  -0.00006	 1.22721	 0.41593	 -0.34266
2016-10-18	 57679.53473	 0.00006	  -0.00006	 0.68799	 0.32990	 -0.25567
2016-10-18	 57679.53484	 0.00006	  -0.00006	 0.60118	 0.32296	 -0.25029
2016-10-18	 57679.53507	 0.00006	  -0.00006	 1.30816	 0.42225	 -0.35048
2016-10-18	 57679.53519	 0.00006	  -0.00006	 1.27345	 0.40719	 -0.33545
2016-10-18	 57679.53530	 0.00006	  -0.00006	 1.16314	 0.42195	 -0.35023
2016-10-18	 57679.53542	 0.00006	  -0.00006	 1.27408	 0.40739	 -0.33561
2016-10-18	 57679.53554	 0.00006	  -0.00006	 1.06174	 0.37575	 -0.30376
2016-10-18	 57679.53565	 0.00006	  -0.00006	 0.84545	 0.37575	 -0.30376
2016-10-18	 57679.53577	 0.00006	  -0.00006	 0.70742	 0.34189	 -0.26946
2016-10-18	 57679.53588	 0.00006	  -0.00006	 0.75793	 0.36781	 -0.29390
2016-10-18	 57679.53600	 0.00006	  -0.00006	 0.98963	 0.37574	 -0.30376
2016-10-18	 57679.53611	 0.00006	  -0.00006	 0.77731	 0.34082	 -0.26862
2016-10-18	 57679.53623	 0.00006	  -0.00006	 0.98966	 0.37575	 -0.30377
2016-10-18	 57679.53635	 0.00006	  -0.00006	 1.30816	 0.42225	 -0.35048
