,trend
0,
1,
2,0.1610002713277936
3,0.18573271799832586
4,0.1870801463723183
5,0.1870801463723183
6,0.1870801463723183
7,0.1870801463723183
8,0.1870801463723183
9,0.1870801463723183
10,0.1870801463723183
11,0.1870801463723183
12,0.1870801463723183
13,0.1870801463723183
14,0.1870801463723183
15,0.1870801463723183
16,0.1870801463723183
17,0.1870801463723183
18,0.1870801463723183
19,0.1870801463723183
20,0.1870801463723183
21,0.1870801463723183
22,0.1870801463723183
23,0.1870801463723183
24,0.1870801463723183
25,0.1870801463723183
26,0.1870801463723183
27,0.1870801463723183
28,0.1870801463723183
29,0.19757022376500927
30,0.21855037855039122
31,0.23953053333577318
32,0.26051068812115513
33,0.2710007655138461
34,0.2710007655138461
35,0.27042675658088594
36,0.2692787387149656
37,0.26813072084904527
38,0.26698270298312493
39,0.26640869405016476
40,0.26640869405016476
41,0.26640869405016476
42,0.2658203949537885
43,0.26464379676103594
44,0.26346719856828343
45,0.26229060037553087
46,0.2617023012791546
47,0.2617023012791546
48,0.2617023012791546
49,0.2617023012791546
50,0.2617023012791546
51,0.2617023012791546
52,0.2617023012791546
53,0.2617023012791546
54,0.2617023012791546
55,0.2617023012791546
56,0.2608479752527524
57,0.25913932319994787
58,0.2574306711471434
59,0.2557220190943389
60,0.25486769306793666
61,0.25486769306793666
62,0.25486769306793666
63,0.25486769306793666
64,0.25486769306793666
65,0.2566078221915721
66,0.2600880804388428
67,0.26356833868611357
68,0.2670485969333843
69,0.2693815921233703
70,0.2705673242560716
71,0.27175305638877284
72,0.2729387885214741
73,0.2735316545878247
74,0.2735316545878247
75,0.2735316545878247
76,0.2735316545878247
77,0.2735316545878247
78,0.2735316545878247
79,0.27394992731287104
80,0.2745388480477716
81,0.27488014406748
82,0.2752214400871884
83,0.2752653693725929
84,0.27525955663888574
85,0.2755013686203708
86,0.2757431806018558
87,0.27586408659259837
88,0.27586408659259837
89,0.27586408659259837
90,0.27586408659259837
91,0.27767819267883675
92,0.2813064048513136
93,0.28493461702379036
94,0.2885628291962672
95,0.2903769352825056
96,0.2903769352825056
97,0.2903769352825056
98,0.2903769352825056
99,0.2903769352825056
100,0.2907165796373401
101,0.29139586834700903
102,0.292075157056678
103,0.292754445766347
104,0.29313371501244073
105,0.29321296479495923
106,0.29329221457747773
107,0.2933714643599962
108,0.29341108925125553
109,0.29341108925125553
110,0.29341108925125553
111,0.2916982775611307
112,0.28827265418088105
113,0.2848470308006314
114,0.2814214074203818
115,0.27970859573025697
116,0.27970859573025697
117,0.27970859573025697
118,0.278440259283791
119,0.2759035863908592
120,0.2733669134979273
121,0.2708302406049955
122,0.26956190415852954
123,0.26956190415852954
124,0.26956190415852954
125,0.26956190415852954
126,0.26956190415852954
127,0.26956190415852954
128,0.26956190415852954
129,0.26956190415852954
130,0.26956190415852954
131,0.26956190415852954
132,0.26956190415852954
133,0.2696650856554845
134,0.2698714486493945
135,0.27007781164330447
136,0.27028417463721444
137,0.2703873561341694
138,0.2703873561341694
139,0.2703873561341694
140,0.2703873561341694
141,0.2703873561341694
142,0.2703873561341694
143,0.2703873561341694
144,0.2703873561341694
145,0.2703873561341694
146,0.2703873561341694
147,0.2703873561341694
148,0.2703873561341694
149,0.2703873561341694
150,0.2703873561341694
151,0.2703873561341694
152,0.2703873561341694
153,0.2703873561341694
154,0.2703873561341694
155,0.2703873561341694
156,0.2703873561341694
157,0.2703873561341694
158,0.2703873561341694
159,0.2703873561341694
160,0.2703873561341694
161,0.2703873561341694
162,0.2703873561341694
163,0.2703873561341694
164,0.2703873561341694
165,0.2703873561341694
166,0.2703873561341694
167,0.2703873561341694
168,0.2703873561341694
169,0.2703873561341694
170,0.2703873561341694
171,0.2703873561341694
172,0.2703873561341694
173,0.2703873561341694
174,0.2703873561341694
175,0.2703873561341694
176,0.2703873561341694
177,0.2703873561341694
178,0.2703873561341694
179,0.2703873561341694
180,0.2703873561341694
181,0.2703873561341694
182,0.2703873561341694
183,0.2703873561341694
184,0.2703873561341694
185,0.2703873561341694
186,0.2703873561341694
187,0.2703873561341694
188,0.2703873561341694
189,0.2703873561341694
190,0.2703873561341694
191,0.2703873561341694
192,0.2703873561341694
193,0.2703873561341694
194,0.2703873561341694
195,0.2703873561341694
196,0.2703873561341694
197,0.2703873561341694
198,0.2703873561341694
199,0.2703873561341694
200,0.2703873561341694
201,0.2703873561341694
202,0.2703873561341694
203,0.2703873561341694
204,0.2703873561341694
205,0.2703873561341694
206,0.2703873561341694
207,0.2703873561341694
208,0.2703873561341694
209,0.2703873561341694
210,0.2703873561341694
211,0.2703873561341694
212,0.2703873561341694
213,0.2703873561341694
214,0.2703873561341694
215,0.2703873561341694
216,0.2703873561341694
217,0.2703873561341694
218,0.2703873561341694
219,0.2703873561341694
220,0.2703873561341694
221,0.2703873561341694
222,0.2703873561341694
223,0.2703873561341694
224,0.2703873561341694
225,0.2703873561341694
226,0.2703873561341694
227,0.2703873561341694
228,0.2703873561341694
229,0.2703873561341694
230,0.2703873561341694
231,0.2703873561341694
232,0.2703873561341694
233,0.2703873561341694
234,0.2703873561341694
235,0.2703873561341694
236,0.2703873561341694
237,0.2703873561341694
238,0.2703873561341694
239,0.2703873561341694
240,0.2703873561341694
241,0.2703873561341694
242,0.2703873561341694
243,0.2703873561341694
244,0.2703873561341694
245,0.2703873561341694
246,0.2703873561341694
247,0.2703873561341694
248,0.2703873561341694
249,0.2703873561341694
250,0.2703873561341694
251,0.2703873561341694
252,0.2703873561341694
253,0.2703873561341694
254,0.2703873561341694
255,0.2703873561341694
256,0.2703873561341694
257,0.2703873561341694
258,0.2703873561341694
259,0.2703873561341694
260,0.2703873561341694
261,0.2703873561341694
262,0.2703873561341694
263,0.2703873561341694
264,0.2703873561341694
265,0.2703873561341694
266,0.2703873561341694
267,0.2703873561341694
268,0.2703873561341694
269,0.2703873561341694
270,0.2703873561341694
271,0.2703873561341694
272,0.2703873561341694
273,0.2703873561341694
274,0.2703873561341694
275,0.2703873561341694
276,0.2703873561341694
277,0.2703873561341694
278,0.2703873561341694
279,0.2703873561341694
280,0.2703873561341694
281,0.2703873561341694
282,0.2703873561341694
283,0.2703873561341694
284,0.2703873561341694
285,0.2703873561341694
286,0.2703873561341694
287,0.2703873561341694
288,0.2703873561341694
289,0.2703873561341694
290,0.2703873561341694
291,0.2703873561341694
292,0.2703873561341694
293,0.2703873561341694
294,0.2703873561341694
295,0.2703873561341694
296,0.2703873561341694
297,0.2703873561341694
298,0.2703873561341694
299,0.2703873561341694
300,0.2703873561341694
301,0.2703873561341694
302,0.2703873561341694
303,0.2703873561341694
304,0.2703873561341694
305,0.2703873561341694
306,0.2703873561341694
307,0.2703873561341694
308,0.2703873561341694
309,0.2703873561341694
310,0.2703873561341694
311,0.2703873561341694
312,0.2703873561341694
313,0.2703873561341694
314,0.2703873561341694
315,0.2703873561341694
316,0.2703873561341694
317,0.2703873561341694
318,0.2703873561341694
319,0.2703873561341694
320,0.2703873561341694
321,0.2703873561341694
322,0.2703873561341694
323,0.2703873561341694
324,0.2703873561341694
325,0.2703873561341694
326,0.2703873561341694
327,0.2703873561341694
328,0.2703873561341694
329,0.2703873561341694
330,0.2703873561341694
331,0.2703873561341694
332,0.2703873561341694
333,0.2703873561341694
334,0.2703873561341694
335,0.2703873561341694
336,0.2703873561341694
337,0.2703873561341694
338,0.2703873561341694
339,0.2703873561341694
340,0.2703873561341694
341,0.2703873561341694
342,0.2703873561341694
343,0.2703873561341694
344,0.2703873561341694
345,0.2831215041824997
346,0.3085898002791604
347,0.33405809637582096
348,0.3585326849942605
349,0.36884857758155365
350,0.3659994816159216
351,0.36315038565028956
352,0.36129499716287866
353,0.3608641566582838
354,0.3608641566582838
355,0.3608641566582838
356,0.3608641566582838
357,0.3608641566582838
358,0.3608641566582838
359,0.3608641566582838
360,0.3608641566582838
361,0.3608641566582838
362,0.3608641566582838
363,0.3608641566582838
364,0.3608641566582838
365,0.3608641566582838
366,0.3608641566582838
367,0.3608641566582838
368,0.3608641566582838
369,0.35417412189338804
370,0.34079405236359656
371,0.32741398283380513
372,0.31403391330401365
373,0.3073438785391179
374,0.3073438785391179
375,0.3073438785391179
376,0.3073438785391179
377,0.3073438785391179
378,0.3073438785391179
379,0.3073438785391179
380,0.3073438785391179
381,0.3073438785391179
382,0.3073438785391179
383,0.3073438785391179
384,0.3058876542341681
385,0.3029752056242686
386,0.300062757014369
387,0.29715030840446943
388,0.2956940840995197
389,0.2956940840995197
390,0.2957269186622175
391,0.295792587787613
392,0.29585825691300854
393,0.29592392603840406
394,0.2959567606011018
395,0.2959567606011018
396,0.2956598487569643
397,0.29506602506868934
