50078.1 	14.4	1.44
50078.6 	13.4	1.34
50079.1 	13.9	1.39
50079.6 	13.4	1.34
50080 	13.9	1.39
50080 	13.8	1.38
50080.3 	14.2	1.42
50080.6 	13.4	1.34
50081 	14.5	1.45
50081 	14.3	1.43
50084.6 	13.4	1.34
50085.6 	12.5	1.25
50093 	14.5	1.45
50095 	14.6	1.46
50095.6 	13.4	1.34
50095.9 	14.3	1.43
50096.4 	13.4	1.34
50097.6 	13.4	1.34
50098.5 	13.4	1.34
50098.9 	14.7	1.47
50099.3 	13.0	1.3
50099.6 	13.4	1.34
50100.3 	13.4	1.34
50100.6 	13.6	1.36
50106 	12.8	1.28
50110.1 	14.3	1.43
50111.5 	13.4	1.34
50112.2 	14.2	1.42
50113.2 	14.3	1.43
50113.6 	13.0	1.3
50122.3 	13.4	1.34
50123.3 	13.2	1.32
50126.1 	14.7	1.47
50126.6 	12.5	1.25
50126.9 	14.3	1.43
50127.1 	14.6	1.46
50127.5 	13.4	1.34
50127.9 	14.4	1.44
50128.5 	13.5	1.35
50129.2 	14.7	1.47
50129.2 	14.6	1.46
50129.3 	13.0	1.3
50129.5 	13.4	1.34
50130 	14.4	1.44
50130.3 	14.8	1.48
50133.8 	14.4	1.44
50134.8 	14.5	1.45
50134.9 	14.4	1.44
50134.9 	14.4	1.44
50137.9 	14.1	1.41
50138.1 	14.1	1.41
50138.2 	14.2	1.42
50138.2 	13.4	1.34
50140 	14.4	1.44
50140.9 	14.3	1.43
50150.1 	14.6	1.46
50150.8 	14.3	1.43
50151.2 	14.4	1.44
50151.8 	14.3	1.43
50152.1 	14.4	1.44
50152.3 	13.4	1.34
50152.9 	14.2	1.42
50152.9 	14.3	1.43
50153.9 	14.4	1.44
50153.9 	14.1	1.41
50154.1 	14.3	1.43
50155.1 	14.3	1.43
50156.9 	13.6	1.36
50157.3 	13.4	1.34
50157.8 	13.6	1.36
50158.2 	13.4	1.34
50159.1 	14.6	1.46
50159.4 	13.4	1.34
50159.9 	14.2	1.42
50160.3 	13.0	1.3
50161.2 	14.4	1.44
50161.3 	13.4	1.34
50162.2 	14.6	1.46
50163.2 	14.5	1.45
50164.2 	14.7	1.47
