JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2456452.61780	15.077	0.084		V	ROE		ENSEMBLE	146	7176HIO		0	2.446	Z		14.680		OJ 287	AAVSO	STD				
2456454.67720	14.868	0.02		V	EEY		146	149	4147ij	" 	12-SCT, ST-7E, Schuler-V, 60 sec X 5 "	0		Z	14.560	14.876		OJ 287	AAVSO	STD				
2456533.62778	14.43	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456541.63194	15.31	0.02		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456563.94046	15.738	0.182		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.695	Z		14.657		OJ 287	AAVSO	STD				
2456567.63125	15.46	0.02		CV	KSF	K	S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456568.92728	15.719	0.103		V	ROE		ENSEMBLE	146	7176HIO		0	1.690	Z		14.700		OJ 287	AAVSO	STD				
2456569.92774	16.110	0.091		V	ROE		ENSEMBLE	146	7176HIO		0	1.654	Z		14.532		OJ 287	AAVSO	STD				
2456573.91645	15.971	0.256		V	ROE		ENSEMBLE	146	7176HIO		0	1.658	Z		14.706		OJ 287	AAVSO	STD				
2456574.91067	16.065	0.154		V	ROE		ENSEMBLE	146	7176HIO		0	1.692	Z		14.750		OJ 287	AAVSO	STD				
2456575.93326	15.991	0.183		V	ROE		ENSEMBLE	146	7176HIO		0	1.456	Z		14.666		OJ 287	AAVSO	STD				
2456578.90057	16.203	0.148		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.683	Z		14.633		OJ 287	AAVSO	STD				
2456583.88506	15.413	0.224		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.704	Z		14.830		OJ 287	AAVSO	STD				
2456585.87920	15.054	0.134		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.709	Z		14.657		OJ 287	AAVSO	STD				
2456586.87799	15.784	0.129		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.691	Z		14.898		OJ 287	AAVSO	STD				
2456587.87469	15.369	0.056		V	ROE		153	146	7176HIO	BU	0	1.698	Z	-4.562	-4.806		OJ 287	AAVSO	STD				
2456589.68644	14.873	0.102		V	SDI		ensembled		080525	" 	3 measures. Standard deviation 0.102 "	0	1.413	Z				OJ 287	BAA-VSS	STD				
2456590.86544	14.842	0.246		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.710	Z		14.631		OJ 287	AAVSO	STD				
2456596.52778	14.91	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456599.84307	15.074	0.144		V	ROE		ENSEMBLE	146	7176HIO		0	1.685	Z		14.789		OJ 287	AAVSO	STD				
2456599.88611	14.7			Vis.	TDB		146	149	1071VVC				Z				OJ 287	RASC	STD				
2456599.9	14.9			Vis.	MOW		NA		NA				Z				OJ 287	AAVSO	STD				
2456599.90056	14.82	0.03		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.127	Z	12.800	14.609		OJ 287	AAVSO	STD				
2456603.86380	14.995	0.044		V	ROE		ENSEMBLE	146	7176HIO		0	1.406	Z		14.744		OJ 287	AAVSO	STD				
2456604.82493	14.890	0.124		V	ROE		ENSEMBLE	146	7176HIO		0	1.738	Z		14.737		OJ 287	AAVSO	STD				
2456606.79823	14.915	0.072		V	ROE		ENSEMBLE	146	7176HIO	B	0	2.054	Z		14.621		OJ 287	AAVSO	STD				
2456607.87869	14.95	0.03		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.127	Z	12.800	14.611		OJ 287	AAVSO	STD				
2456608.8	14.9			Vis.	MOW		NA		NA				Z				OJ 287	AAVSO	STD				
2456609.5517	14.980	0.050		V	MMN		UCAC4 551-045646	UCAC4 551-045647		TELESCOPE SCHMIDT-CASSEGRAIN 0.25M-F/10.0 + CCD KAF0261E	0		Z	14.630	14.992		OJ 287	UAI	STD				
2456609.78508	14.897	0.091		V	ROE		ENSEMBLE	146	7176HIO	B	0	2.149	Z		14.609		OJ 287	AAVSO	STD				
2456615.76280	14.981	0.143		V	ROE		ENSEMBLE	146	7176HIO	BU	0	2.275	Z		14.662		OJ 287	AAVSO	STD				
2456616.705	14.88			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456623.62131	15.192	0.069		V	GCO		ENSAMBLE	000-BBQ-043	7193UE	"EXP.TIME= 3X300SEC.- STACK METHOD: AVERAGE - 'MEADE LX200 GPS 10"" F3.9' 'SBIG ST-7 DUAL CCD CAMERA'"	0	1.14	Z		12.850		OJ 287	AAVSO	STD	0			
2456624.86197	15.17	0.02		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.055	Z	12.800	14.631		OJ 287	AAVSO	STD				
2456625.77535	15.084	0.016		V	ROE		ENSEMBLE	146	7176HIO		0	1.649	Z		14.591		OJ 287	AAVSO	STD				
2456626.73544	15.219	0.072		V	ROE		ENSEMBLE	146	7176HIO		0	2.216	Z		14.564		OJ 287	AAVSO	STD				
2456628.673	14.99			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456629.55278	15.01	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456631.5497	15.061	0.037		V	MMN		UCAC4 551-045646	UCAC4 551-045647		TELESCOPE SCHMIDT-CASSEGRAIN 0.25M-F/10.0 + CCD KAF0261E	0		Z	14.630	14.992		OJ 287	UAI	STD				
2456632.94147	14.99	0.03		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.057	Z	12.800	14.625		OJ 287	AAVSO	STD				
2456633.64233	15.000	0.07		V	GCO		ENSAMBLE	000-BBQ-043	7193UE	"EXP.TIME= 3X300SEC.-STACK METHOD: AVERAGE-'MEADE LX200 GPS 10"" F3.9' 'SBIG ST-7 DUAL CCD CAMERA'"	0	1.11	Z		12.841		OJ 287	AAVSO	STD	0			
2456633.659	14.63			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456634.657	14.66			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456635.654	14.66			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456636.651	14.64			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456637.61042	14.76	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456637.648	14.57			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456639.70199	14.899	0.120		V	ROE		ENSEMBLE	146	7176HIO	B	0	2.173	Z		14.636		OJ 287	AAVSO	STD				
2456640.5678	14.875	0.059		V	MMN		UCAC4 551-045646	UCAC4 551-045647		TELESCOPE SCHMIDT-CASSEGRAIN 0.25M-F/10.0 + CCD KAF0261E	0		Z	14.630	14.992		OJ 287	UAI	STD				
2456641.58738	14.908	0.089		V	GCO		ENSAMBLE	000-BBQ-043	7193UE	"EXP.TIME= 3X300SEC.-STACK METHOD: AVERAGE-'MEADE LX200 GPS 10"" F3.9' 'SBIG ST-7 DUAL CCD CAMERA'"	0	1.123	Z		12.864		OJ 287	AAVSO	STD	0			
2456642.70633	14.86	0.05		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.613	Z	12.800	14.617		OJ 287	AAVSO	STD				
2456644.68243	14.875	0.036		V	ROE		ENSEMBLE	146	7176HIO	B	0	2.303	Z		14.491		OJ 287	AAVSO	STD				
2456651.93260	14.76	0.02		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.179	Z	12.800	14.590		OJ 287	AAVSO	STD				
2456653.68543	14.825	0.031		V	ROE		ENSEMBLE	146	7176HIO		0	1.811	Z		14.566		OJ 287	AAVSO	STD				
2456654.89022	14.953	0.106		V	ROE		ENSEMBLE	146	7176HIO		0	1.070	Z		14.630		OJ 287	AAVSO	STD				
2456655.558	15.1			Vis.	PYG		149-2		251.02				Z				OJ 287		STD				
2456658.643	14.92			V	PYG		10		STASZEK	BRT	0		Z	14.6			OJ 287		STD				
2456661.651	15.32			V	PYG		10		STASZEK	BRT	0		Z	14.6			OJ 287		STD				
2456662.515	15.1			Vis.	PYG		W+1		251.02				Z				OJ 287		STD				
2456663.43750	15.1			Vis.	WKL		14.9	14.6	1071aobl				Z				OJ 287	BAV	STD				
2456663.69300	15.24			V	PYG		10		STASZEK	" 	BRT "	0		Z	14.6			OJ 287		STD				
2456670.73304	15.36	0.03		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.061	Z	12.800	14.588		OJ 287	AAVSO	STD				
2456677.447	15.3			Vis.	PYG		W-1		251.02				Z				OJ 287		STD				
2456677.90890	15.27	0.04		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.465	Z	12.800	14.580		OJ 287	AAVSO	STD				
2456678.44682	15.213	0.077		V	RZD		000-BBQ-029		11282ADK		0	1.256	Z	14.560		2456678.45241	OJ 287	AAVSO	STD				
2456678.44882	14.962	0.079		R	RZD		000-BBQ-029		11282ADK		0	1.248	Z	14.34			OJ 287	AAVSO	STD				
2456684.65568	15.387	.031		V	BRAC		159	161	10406BXZ 		0	1.456	Z	15.880	16.085		OJ 287		STD				
2456690.493	14.75			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456691.45139	15.1	0.1		CV	HNDA		146	159	13198EL		0		Z	14.6	15.9		OJ 287	AAVSO	STD				
2456691.85561	15.22	0.07		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V+C POISSON;	0	1.349	Z	12.800	14.588		OJ 287	AAVSO	STD				
2456692.39	<14.6			Vis.	BOZ		000		120420				Z				OJ 287	MCSE	STD				
2456695.57300	15.35			V	PYG		10		STASZEK	" 	BRT "	0		Z	14.6			OJ 287		STD				
2456696.36806	14.7			Vis.	WKL		14.6	14.9	1071aobl				Z				OJ 287	BAV	STD				
2456698.395	15.2			Vis.	PYG	B	T-2		251.02				Z				OJ 287		STD				
2456699.40431	14.529	0.070		R	RZD		000-BBQ-017		11282ADK		0	1.200	Z	14.919		2456699.40989	OJ 287	AAVSO	STD				
2456699.40637	15.044	0.076		V	RZD		000-BBQ-017		11282ADK		0	1.193	Z	15.335		2456699.41195	OJ 287	AAVSO	STD				
2456702.59765	14.69	0.08		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.210	Z	12.800	14.499		OJ 287	AAVSO	STD				
2456704.476	15.2			Vis.	PYG	BU	W-1		251.02				Z				OJ 287		STD				
2456705.34792	14.76	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456706.75375	14.550	0.022		V	ROE		ENSEMBLE	146	7176HIO	B	0	1.081	Z		14.566		OJ 287	AAVSO	STD				
2456706.77888	14.60	0.02		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.166	Z	12.800	14.582		OJ 287	AAVSO	STD				
2456707.66318	14.248	.018		V	BRAC		159	161	10406BXZ 		0	1.124	Z	15.880	16.104		OJ 287		STD				
2456707.74434	14.296	0.091		V	ROE		ENSEMBLE	146	7176HIO	B	0	1.072	Z		14.586		OJ 287	AAVSO	STD				
2456709.65219	14.866	.018		V	BRAC		159	161	10406BXZ 		0	1.136	Z	15.880	16.158		OJ 287		STD				
2456710.80013	14.812	0.048		V	ROE		ENSEMBLE	146	7176HIO		0	1.230	Z		14.604		OJ 287	AAVSO	STD				
2456711.4167	15.6			Vis.	DAM		16.0	16.3	GSC2.3				Z				OJ 287	AAM	STD				
2456712.56319	14.72	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456712.66122	14.792	.015		V	BRAC		159	161	10406BXZ 		0	1.096	Z	15.880	16.107		OJ 287		STD				
2456712.73218	14.806	0.056		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.074	Z		14.583		OJ 287	AAVSO	STD				
2456713.39583	14.8			Vis.	WKL		14.6	14.9	1071aobl				Z				OJ 287	BAV	STD				
2456714.482	15.1			Vis.	PYG		V=W		251.02				Z				OJ 287		STD				
2456716.4375	14.6	0.05		CV	HNDA		146	149	13235BY		0		Z	14.56	14.95		OJ 287	AAVSO	STD				
2456717.50800	14.93			V	PYG		10		STASZEK	" 	BRT "	0		Z	14.6			OJ 287		STD				
2456717.66560	14.929	.008		V	BRAC		153	161	10406BXZ 		0	1.072	Z	15.335	16.263		OJ 287		STD				
2456718.38	15.1			Vis.	BOZ		149		120420				Z				OJ 287	MCSE	STD				
2456719.33889	15.06	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456719.56502	15.06	0.03		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.154	Z	12.800	14.529		OJ 287	AAVSO	STD				
2456720.404	15.0			Vis.	PYG	U	W+2		251.02				Z				OJ 287		STD				
2456720.44081	14.997	0.096		V	PXR		S	W	BAA VSS 251.02		0		Z	14.61	14.967		OJ 287	BAA-VSS	STD				
2456720.44154	14.905	0.057		V	PXR		S	W	BAA VSS 251.02		0		Z	14.61	15.241		OJ 287	BAA-VSS	STD				
2456720.44227	14.936	0.074		V	PXR		S	W	BAA VSS 251.02		0		Z	14.61	15.021		OJ 287	BAA-VSS	STD				
2456720.44297	14.782	0.064		V	PXR		S	W	BAA VSS 251.02		0		Z	14.61	15.553		OJ 287	BAA-VSS	STD				
2456720.44515	14.650	0.091		V	PXR		S	W	BAA VSS 251.02		0		Z	14.61	15.131		OJ 287	BAA-VSS	STD				
2456720.44659	14.811	0.048		V	PXR		S	W	BAA VSS 251.02		0		Z	14.61	15.118		OJ 287	BAA-VSS	STD				
2456721.442	14.9			Vis.	PYG	U	W+3		251.02				Z				OJ 287		STD				
2456721.45417	14.7	0.05		CV	HNDA		146	149	13235BY		0		Z	14.6	14.9		OJ 287	AAVSO	STD				
2456721.74508	14.680	0.055		V	ROE		ENSEMBLE	146	7176HIO		0	1.146	Z		14.612		OJ 287	AAVSO	STD				
2456723.70361	14.702	0.060		V	ROE		ENSEMBLE	146	7176HIO	B	0	1.076	Z		14.593		OJ 287	AAVSO	STD				
2456724.377	14.9			Vis.	PYG	U	W+3		251.02				Z				OJ 287		STD				
2456724.5069	14.7			Vis.	DAM		14.6	14.9	GSC2.3				Z				OJ 287	AAM	STD				
2456725.56389	15.05	0.02		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456726.3125	15.1	0.1		CV	HNDA		149	159	13235BY		0		Z	14.9	15.9		OJ 287	AAVSO	STD				
2456726.57683	15.186	0.086		V	CQP		ENSEMBLE	GSC 1400-491	7489MC		0	1.648	Z		13.967		OJ 287	AAVSO	STD				
2456726.65001	15.491	.014		V	BRAC		153	161	10406BXZ 		0	1.135	Z	15.335	16.262		OJ 287		STD				
2456726.85441	15.236	0.034		V	ROE		ENSEMBLE	146	7176HIO	BU	0	2.190	Z		14.518		OJ 287	AAVSO	STD				
2456727.398	15.0			Vis.	PYG	B	W+2		251.02				Z				OJ 287		STD				
2456731.69869	15.30	0.06		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.124	Z	12.800	14.610		OJ 287	AAVSO	STD				
2456731.70047	15.335	0.040		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.106	Z		14.588		OJ 287	AAVSO	STD				
2456733.53341	15.006	0.110		V	RMU		ENSEMBLE	GSC1400-361	7489MC		0	1.441	Z		13.338		OJ 287	AAM	STD				
2456735.52100	14.802			V	PYG		10		STASZEK	" 	BRT "	0		Z	14.6			OJ 287		STD				
2456736.67225	15.147	.014		V	BRAC		159	161	10406BXZ 		0	1.041	Z	15.880	16.141		OJ 287		STD				
2456738.472	14.9			Vis.	PYG		W+3		251.02				Z				OJ 287		STD				
2456739.497	15.1			Vis.	PYG		W+1		251.02				Z				OJ 287		STD				
2456740.415	15.0			Vis.	PYG		W+2		251.02				Z				OJ 287		STD				
2456744.69399	14.863	0.018		V	BRAC		159	161	10406BXZ 		0	1.034	Z	15.880	16.147		OJ 287		STD				
2456745.36944	14.93	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456746.3333	15.213	0.092		V	GCO		ENSAMBLE	000-BBQ-043	7193UE	EXP.TIME= 3X900SEC.-STACK METHOD: AVERAGE-'LX200 10IN. F3.9'-'SBIG ST-7 DUAL CCD CAMERA'	0	1.11	Z		12.844		OJ 287	AAVSO	STD	0			
2456747.6	14.6			Vis.	MOW		NA		NA				Z				OJ 287	AAVSO	STD				
2456747.70900	14.648	0.011		V	EEY		146	149	4147ij	" 	12&quot; SCT, ST-7E, Schuler-V, 60 sec X 5 "	0		Z	14.560	14.924		OJ 287	AAVSO	STD				
2456748.56401	15.16	0.04		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.013	Z	12.800	14.582		OJ 287	AAVSO	STD				
2456748.68133	15.304	.014		V	BRAC		159	161	10406BXZ 		0	1.034	Z	15.880	16.124		OJ 287		STD				
2456749.83472	15.1			Vis.	KCD	ULK	14.95	15.15	251.02				Z				OJ 287	BAA-VSS	STD				
2456751.38058	14.70	0.070		R	RZD		000-BBQ-017		11282ADK		0	1.200	Z	14.919		2456751.38317	OJ 287	AAVSO	STD				
2456751.39306	15.154	0.076		V	RZD		000-BBQ-017		11282ADK		0	1.193	Z	15.335		2456751.39565	OJ 287	AAVSO	STD				
2456752.376	14.8			Vis.	PYG		S-2		251.02				Z				OJ 287		STD				
2456752.67387	14.92	0.04		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.259	Z	12.800	14.600		OJ 287	AAVSO	STD				
2456754.47697	15.482	0.110		V	RMU		ENSEMBLE	GSC1400-361	7489MC		0	1.447	Z		13.304		OJ 287	AAM	STD				
2456754.54306	15.0			Vis.	TDB		153	149	1071VVC				Z				OJ 287	RASC	STD				
2456755.377	14.7			Vis.	PYG	B	S-1		251.02				Z				OJ 287		STD				
2456756.347	14.68			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456757.344	14.83			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456759.62157	14.848	0.274		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.101	Z		14.323		OJ 287	AAVSO	STD				
2456762.330	14.97			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456762.58225	15.24	0.08		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V+C POISSON;	0	1.050	Z	12.800	14.593		OJ 287	AAVSO	STD				
2456763.329	14.86			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456763.60181	15.196	0.038		V	ROE		ENSEMBLE	146	7176HIO	B	0	1.086	Z		14.554		OJ 287	AAVSO	STD				
2456764.327	15.04			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456766.319	14.86			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456766.35600	15.20	0.076		R	RZD		000-BBQ-017		11282ADK		0	1.105	Z	14.919		2456766.35720	OJ 287	AAVSO	STD				
2456766.35909	15.696	0.059		V	RZD		000-BBQ-017		11282ADK		0	1.111	Z	15.335		2456766.36029	OJ 287	AAVSO	STD				
2456766.383	14.9			Vis.	PYG	U	S-3		251.02				Z				OJ 287		STD				
2456766.52917	<14.0			Vis.	TDB		140		1071VVC				Z				OJ 287	RASC	STD				
2456766.70891	15.502	0.071		V	ROE		ENSEMBLE	146	7176HIO		0	1.647	Z		14.525		OJ 287	AAVSO	STD				
2456767.38472	15.2			Vis.	SZW	WV	149	153	12662ays				Z				OJ 287		STD				
2456767.55069	15.6			Vis.	TDB		159	149	1071VVC				Z				OJ 287	RASC	STD				
2456769.39583	14.8			Vis.	SZW	UW	146	149	12662ays				Z				OJ 287		STD				
2456770.67012	15.318	0.042		V	ROE		ENSEMBLE	146	7176HIO		0	1.416	Z		14.932		OJ 287	AAVSO	STD				
2456772.32917	14.47	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456772.36944	14.45			Vis.	SZW	UW	136	146	12662ays				Z				OJ 287		STD				
2456773.39100	14.96			V	PYG		10		STASZEK	" 	BRT "	0		Z	14.6			OJ 287		STD				
2456774.393	14.8			Vis.	PYG		S-2		251.02				Z				OJ 287		STD				
2456775.34	15.2			Vis.	BFO		000		999999				Z				OJ 287	MCSE	STD				
2456775.34396	14.754	0.056		R	RZD		000-BBQ-030		11282ADK		0	1.295	Z	14.689		2456775.34429	OJ 287	AAVSO	STD				
2456775.34628	15.113	0.049		V	RZD		000-BBQ-030		11282ADK		0	1.134	Z	14.950		2456775.34660	OJ 287	AAVSO	STD				
2456776.70073	15.039	0.017		V	EEY		146	149	4147ij	" 	12&quot; SCT, ST-7E, Schuler-V, 60sec X 5 "	0		Z	14.560	14.916		OJ 287	AAVSO	STD				
2456780.401	14.9			Vis.	PYG		S-3		251.02				Z				OJ 287		STD				
2456781.62354	15.727	0.092		V	ROE		ENSEMBLE	146	7176HIO	B	0	1.315	Z		14.615		OJ 287	AAVSO	STD				
2456782.59449	15.52	0.07		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STATISTICAL+V POISSON IN QUAD;	0	1.272	Z	12.800	14.539		OJ 287	AAVSO	STD				
2456789.34301	15.254	0.051		R	RZD		000-BBQ-030		11282ADK		0	1.240	Z	14.689		2456789.34196	OJ 287	AAVSO	STD				
2456789.34734	15.501	0.034		V	RZD		000-BBQ-030		11282ADK		0	1.258	Z	14.950		2456789.34629	OJ 287	AAVSO	STD				
2456793.63135	15.318	0.106		V	ROE		ENSEMBLE	146	7176HIO	B	0	1.618	Z		14.607		OJ 287	AAVSO	STD				
2456795.40903	15.31	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456796.61237	15.338	0.025		V	ROE		ENSEMBLE	146	7176HIO	BU	0	1.518	Z		14.670		OJ 287	AAVSO	STD				
2456798.63755	15.999	0.121		V	ROE		ENSEMBLE	146	7176HIO	U	0	1.859	Z		14.657		OJ 287	AAVSO	STD				
2456801.41042	15.55	0.02		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456806.57042	15.0	0.1		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V+C POISSON; CLOUDS	0	1.599	Z	12.800	14.481		OJ 287	AAVSO	STD				
2456816.40903	15.23	0.02		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456917.66389	15.07	0.02		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456934.64097	15.12	0.01		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456936.89348	15.15	0.05		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.702	Z	12.800	14.537		OJ 287	AAVSO	STD				
2456949.64514	15.37	0.02		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456951.64236	14.8			Vis.	WKL		14.9	14.6	1071aobl				Z				OJ 287	BAV	STD				
2456954.82788	15.48	0.08		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V+C POISSON;	0	1.952	Z	12.800	14.549		OJ 287	AAVSO	STD				
2456957.755	15.43			TG	BOA		NA			UNCERTAIN	0		Z				OJ 287	AFOEV	STD				
2456959.637	<13.3			Vis.	KIS		NA		NA				Z				OJ 287	BAV	STD				
2456963.64861	15.47	0.02		CV	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456964.83655	15.42	0.06		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V+C POISSON;	0	1.490	Z	12.800	14.554		OJ 287	AAVSO	STD				
2456976.91949	15.51	0.02		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.025	Z	12.800	14.582		OJ 287	AAVSO	STD				
2456980.90610	15.24	0.09		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.028	Z	12.800	14.594		OJ 287	AAVSO	STD				
2456982.9	15.0			Vis.	MOW		149	153	10317DOG				Z				OJ 287	AAVSO	STD				
2456984.66667	15.19	0.01		V	KSF		S	T	251.02		0		Z	14.61	14.96		OJ 287		STD				
2456990.663	15.09			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2456990.73035	15.06	0.05		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V+C POISSON;	0	1.938	Z	12.800	14.619		OJ 287	AAVSO	STD				
2457004.79229	14.73	0.01		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.127	Z	12.800	14.580		OJ 287	AAVSO	STD				
2457005.623	14.39			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2457009.67972	14.51	0.05		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.917	Z	12.800	14.619		OJ 287	AAVSO	STD				
2457010.678	14.588			V	PYG		10		251.02	BRT	0		Z	14.5			OJ 287		STD				
2457011.7	14.7			Vis.	MOW		146	149	10317DOG				Z				OJ 287	AAVSO	STD				
2457012.67222	14.5			Vis.	WKL		14.2	14.6	1071aobl	visual estimate of a CCD image from BRT (Tenerife)			Z				OJ 287	BAV	STD				
2457014.707	14.593			V	PYG		10		251.02	BRT	0		Z	14.6			OJ 287		STD				
2457017.678	14.792			V	PYG		10		251.02	BRT	0		Z	14.6			OJ 287		STD				
2457018.45	14.6			Vis.	BFO		000		999999				Z				OJ 287	MCSE	STD				
2457019.713	14.634			V	PYG		10		251.02	BRT	0		Z	14.6			OJ 287		STD				
2457020.552	14.8			Vis.	PYG		S-2		251.02				Z				OJ 287		STD				
2457020.584	14.63			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2457020.71791	14.62	0.01		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.253	Z	12.800	14.641		OJ 287	AAVSO	STD				
2457021.724	14.578			V	PYG		10		251.02	BRT	0		Z	14.6			OJ 287		STD				
2457022.575	14.56			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2457023.574	14.41			TG	BOA		NA				0		Z				OJ 287	AFOEV	STD				
2457025.7100	14.570			V	PYG		10		251.02	BRT	0		Z	14.6			OJ 287		STD				
2457026.67731	14.80	0.05		V	DKS		000-BBQ-043	000-BBQ-029	7068IJS	ERROR: V-C STDDEV+C POISSON IN QUAD;	0	1.406	Z	12.800	14.646		OJ 287	AAVSO	STD				
2457033.492	14.7			Vis.	PYG		146-1		251.02				Z				OJ 287		STD				
